view_count,tag_count,video_id
319960,20,n69x_kJYqq8
319755,26,4LojOYGkZso
319716,50,gUyz3dXZ4M4
319650,21,OFXusG7rdok
319639,16,RuezOX2BLFA
319593,4,Y-h5YNsgPbg
319521,6,xdla1GIPTY0
319501,28,KnG4fBNnv2Y
319445,19,wAzxE6z1wPI
319274,1,nAZV3ro_c9s
319248,6,dKTMQp7cUzw
319246,16,6xT2abOB1yw
319244,7,aBK8vKOgqsw
319133,5,P111x4DNXqI
319129,30,pj1ZY3dR98c
319046,37,Jl3YPiSuUT8
318999,25,v1QL09YxsIw
318953,23,ytN366VCGls
318754,39,GPXnx-CLjJQ
318745,19,nI-2C5UfGp0
318731,25,BzoFoAJitB0
318724,1,HiobF5fWeRA
318615,1,xP5oAAL4Nbs
318598,8,frbnrSIgjas
318499,1,u_Etbq0Ora8
318410,23,30ZZcfE-hKM
318407,23,UeG1dmEZ8hc
318299,3,Amgte5m3E_U
318294,20,zyg837Y0PHA
318212,36,RzCajQ6EVcg
318131,14,Ak6AFFJJXzo
318131,13,IZGXLtX68Rk
318053,33,AxK6R8ZAzbM
318045,1,ryzMpVNIk8E
317981,1,6Nmq2Z0I2vM
317970,10,QRQwoY_9_S4
317856,17,aTqN0nh7Avk
317833,14,iJ6aNluurvY
317831,39,Qkces-QN-F0
317763,5,VeBip0ZaYkM
317759,22,jmVU3DFBjB0
317756,40,yoGQDtKlFhg
317689,10,5PswuR9AxAM
317683,24,MAIwUPcKveg
317552,14,uYuFuS3HMtA
317512,6,qmixOlT_vA8
317464,1,IuqKeD7MsKs
317415,17,OAIrTC4n8kQ
317373,32,7fApWDMTS68
317368,14,1Qj9qOPtld8
317286,17,Pbwaq0E80hQ
317281,3,dTAmQUgOt0M
317261,19,-4hIwAuulAw
317216,7,gY8MjGWP6ww
317111,10,gFZy9qOD4yA
317066,15,dPsgs0W23oU
317064,3,-DOG36RlOL0
317026,14,BVd5jH1uWRg
317009,1,srxucreO8eM
316916,31,Xi6VChX9U-I
316814,8,bRBrBuJlYCs
316740,6,xzH6toY_EPw
316680,14,Mpf_HdSupSo
316632,20,HX-R25i25rU
316561,3,o1yNvWYfRtE
316542,3,naPJr_tnUtI
316464,11,yn-rsMdr3aY
316442,26,RShO2Ov-yMg
316423,10,01j90yvN_tA
316417,1,78s9vg7_klI
316376,39,y_LU2ycLbnM
316375,16,cv4QNTg1Mps
316278,1,uONf5DrqtoM
316225,1,4Vj_MZxcSMY
316181,26,KVKS4Q19vUQ
316114,14,76U3yR-hYMU
316019,8,5PqVei1AdLg
316018,15,XbYyHNvf7As
315918,29,wR4qeW4jdWE
315766,19,mFYas9zx0xQ
315760,31,4YJxGzHKoeQ
315735,20,ezT24kvMt8A
315681,1,VQ7ux5TcKr8
315670,23,CB7ecClvfBw
315646,27,A1jAuPD1uCM
315597,29,dZpuFQ8H3os
315555,23,eqLuPPTZquo
315544,18,Pqs5qTm8Uzc
315519,4,tZ49YFCMt2k
315505,30,3kCo6XBqgeQ
315441,27,pWsWTsWQC88
315392,20,E40YVWG3ZgA
315385,29,mbhy0zhBsZU
315327,27,3CdQm6gLHUM
315254,1,XVDf1H0BkC8
315176,28,085bnHmDEbA
315149,22,FsMom0EE0-I
315130,6,4M_fN1ZeGJ4
315109,24,hIpuCySgjAs
315098,9,1lEfvcoSakc
315093,16,NCEJ3eG8_2Y
315070,22,BeBehs7AgAg
315026,11,pSALYwz2xb4
315014,29,0Xx4UQtS738
314942,25,4VB9yYMBlRc
314845,22,VHa6MYMow7I
314841,32,0LYkz7CQb6E
314620,20,RkznQjwwmpQ
314586,22,X9LB1q5EUFo
314574,11,T3en31koztg
314558,2,JMDViM4h1yk
314439,7,Ru3RAIqAUh4
314431,24,ipZork_G10s
314381,21,1BseBCzOh6s
314358,1,5HI7zJWy2mg
314355,1,dccgvjFIsDA
314287,29,8SaD_0bfVtA
314186,1,6eQlOq5d_90
313999,1,nzHnwHzp9o4
313960,24,LhGWquRvbfs
313858,25,OZTJcQA9kFE
313781,32,NPhGpbCIPUA
313726,1,x7gXPRhJkF0
313687,9,RGkBJajuo4U
313671,28,suOO6MmWWPc
313599,1,HPyyrlxEBkQ
313569,5,gv9eB-LM6mM
313511,25,Jv7ufqA5cac
313473,9,WGvdHPfwD-k
313443,1,YctpQHbjcHM
313012,5,cTs6p1dDjvM
312955,31,LPSl5tw-04c
312892,16,au8kM7sM23I
312834,33,CAihbia_obE
312805,8,M69eHNr9Dlo
312600,20,mwE5ohl3lb0
312566,49,OCdrRSt0ysc
312522,21,W0hFEPPOGKI
312518,23,z4GjhImDvy0
312506,33,zwldH_DLQiY
312460,28,tBJruc_bXh0
312457,17,ERPsNhWAY7U
312203,33,fz6GyBT8FUU
312192,1,OggrRqn0jSU
312172,21,aSmtHCaVrbk
312146,15,jq6kp6Mr6mM
312128,1,w-oPIt0DFmk
312077,31,nIR8ET8gNPg
312076,25,FFV1XEq7cOc
311961,27,5Mna6urZO6w
311945,18,056fTE7tGLE
311943,27,j73H8REanus
311858,14,-sFYH3lOrHA
311823,20,b7wDbECBBUA
311817,16,prGzwGJ3cyw
311603,18,nHzAY83YC2o
311555,22,YhY0EaM6xgk
311551,29,a-vCc5omZo4
311503,1,WJztNpnxZjQ
311496,1,vdsZMhZvwcc
311487,9,z6ZUBzqPxds
311460,30,QtnQG0fDMTk
311428,25,0U-tV0aZSsI
311410,1,p830fW2Se7g
311381,1,c2F7KnmF1Ds
311325,68,xq110ZfVMV0
311314,20,hqHlwyxfRPA
311277,1,XB5PKHwAWVo
310897,18,KjhTiFWXBmw
310882,8,P1XMJwiAENE
310826,1,O-XcXKJ4ddc
310799,10,K3xBRmwQ7gY
310796,4,o612C1l5zz4
310759,26,Cpq7jZ2k6RA
310717,18,tdVi1Vedj5I
310684,29,xGInN7HGfDw
310674,14,iq4ZWyIHzj0
310644,24,vDljYFg_vPU
310553,17,y5Qtv6ik9-U
310543,1,FYp_F66bftk
310509,18,bWKXh8mL4uk
310389,48,QuxOdrhpOwk
310361,39,oKtMtE7L2KQ
310332,29,KI3fd1UXDbs
310287,2,tYzPgs7Ssss
310252,24,zJ5UMkUWMpc
310186,21,8Ec6cBhBKjs
310148,5,sk95u65SNFI
310148,23,0B8NBeQCsuo
310106,2,AaLRB3YQ9ns
309958,13,0kcVPaVr1Eg
309899,11,5F_546jOQhc
309896,1,BYaz43TkeMQ
309859,18,IwIbS8xPIQI
309839,12,k0MeEQKK_uU
309819,29,oObKcy3r0Ho
309786,10,qM_iXuuwC9M
309714,10,OAfMix36iFQ
309634,2,OSn8xSP8J0s
309610,15,ueCYO5yqdZ0
309598,25,gWQLQBl17K0
309553,29,LmfWfQtA_HY
309530,31,ORCNXtnlD38
309432,1,qm9f40XOvJc
309411,16,knWQWxQMJfc
309411,12,_UjFaaCKHqg
309351,27,lcnWx5tiwhM
309312,8,9gfPVHmOIDM
309298,1,TDfMU-QoYg0
309260,3,_c3psT63Prs
309251,29,SMCd5zrsFpE
309149,20,-gh6900CpPc
309145,23,TY-YXD3xymc
309072,27,ws3yoaTJfoQ
309022,14,eCxMJZBxGwQ
308992,30,sgk5eESeqMc
308875,1,ckSSayLqsF0
308865,16,RBy_f0KBqtI
308726,12,ieLhknpZK8o
308724,3,5x5ZngTjfCI
308687,4,6btWArQOhxw
308677,37,SKMWAYIiPOM
308650,25,epSBzlHbsHc
308595,28,Ypytv1blXis
308536,1,KXvcYy-qaEs
308395,17,EjB1l97zBmM
308341,1,QZ_j3q-VWAs
308274,19,xIe06Fu6AOY
308271,26,sxaLV2xsG2o
308257,17,QnmubvWqiqQ
308244,1,EB6YNl71GaQ
308220,4,csrob8q16G8
308096,20,t7WyjrRvlDE
308072,22,ZeDxVFyi2PE
308065,22,piDBAvYlHHw
308014,13,1hAMf0Pgo3E
307965,1,l_FZ1FfwSu8
307914,23,WMHQSi0v1ls
307869,13,zl9mc9FXWMQ
307795,27,eTRCvUdJ6hE
307783,4,4sbVVJyLoBM
307774,3,mORK4H66ViU
307747,4,IyLsAHKJ2Aw
307685,1,LhccEDFGpfY
307668,27,w7_NqyrefTU
307633,1,B5hSghPDU5M
307593,1,mZGrq9lCB7g
307522,22,Q_J4cifJdbs
307513,31,lHnyBp1KeiM
307431,23,oM1r8URXzRs
307412,12,uHdL3pDfrf0
307393,25,ppPLuBYStDA
307339,1,DkoMAf9HlCc
307335,1,3UgzGEUYiec
307252,21,MlVoSB9lYDg
307249,17,o--npZ6z8_M
307230,28,JxgLs2CdBk4
307220,1,s0UAEjsKy4I
307026,11,7pPsE1TeFuw
306996,21,bjsrelRp-Ic
306975,37,NivHzwUfltI
306915,20,DEGebQzFa-g
306906,15,zH05L7jDnkA
306892,35,Z0AqigKICAc
306875,16,_yiAtw0o1rU
306874,12,Vp0SN6TDKa0
306725,25,jWpU221gsAs
306689,1,p66Gy2CEWWE
306669,19,9NilNQzkHsY
306627,1,vYDXxY5YLEI
306505,22,gBgshFwEXG0
306463,27,WqrPQWOb4oU
306449,8,olp-lv5qVuQ
306410,20,7Zn7MasWpds
306372,29,_qBrN1ZWWe0
306368,31,CPZQk88Kjbw
306301,22,2qnLZ1azPTo
306265,1,dccv7MfRKQE
306261,26,CZRBIbpYs6A
306041,23,8YK-_tH317k
305942,18,ZTtw8E-JYmM
305921,8,4OzUtR54ou4
305826,1,fse31EWLmMk
305804,27,GFKXSW4tCZo
305800,17,6DqWkyfZ71E
305790,27,h150kYuoMyE
305782,1,XJxEMAS6FqQ
305675,20,FdhWD0COPKI
305650,1,S3L32B4T5Mo
305642,1,ekscDwViAwc
305567,1,E9iSzBaRnUE
305511,22,FowPMxksmcs
305424,33,SPdy6kfzDSg
305414,23,LkUomEHppH8
305367,31,i_wePORr_Rc
305344,32,N8TSD9-F8T0
305303,26,CcsuBJXdBzE
305301,21,nJmZfw_lnfo
305254,34,Hxs4DQcZGcU
305247,15,J9TvDyUuWvE
305203,1,tr0yqoa_4as
305052,1,zmxPeiOsE84
305046,7,kXZshzHH2I8
304999,10,8E0M-dBtoJA
304939,17,7JHR_R1OGJM
304928,23,grFoVu-GKx4
304927,31,VJErp79VxFs
304906,20,DJVA66UEpgM
304805,24,rl2NyHhD0g0
304801,25,-aMn4HaLkwA
304750,4,iUVmzDpkPkI
304742,1,KZP6l5RVGDg
304715,24,57RvmEz7cus
304680,4,5aytbW04yEw
304569,9,DZvqNcXy0Lc
304526,44,O1crao2JOTE
304523,15,5VRNX8x-STU
304450,26,OowqG6syjN4
304414,3,miElAqevh0Q
304402,5,JSTGjm_92RQ
304400,22,bnIag1NZ7lc
304364,26,UBOgAUvBB1c
304354,43,95RFRaUxwBE
304330,11,AP5TeUuqhMA
304225,25,CHPn77jpt2w
304220,28,C5Co5ai4l2A
304171,25,ZviMUj7s2Js
304169,15,F2TBefpvHY4
304167,15,yE17iKQbo4Q
304119,21,MrSUOYAK4Ok
304116,3,xT3059r4-Qo
304067,14,7x0BjlcyBqs
304060,35,Rpx2AlnXsQA
304052,27,P9xBayzbAFc
303927,1,L203c2YY1yA
303834,24,rz2ugBt9kww
303800,18,ym2eTwsZ0L4
303765,1,qEJ0MuTspFk
303676,4,RTfRhB7kEqY
303632,40,4A9KqmcB3qI
303608,14,pYfqZ7-E3TA
303599,15,lD19jNPXYEo
303582,2,frMaw9SbZLc
303499,27,4hzld_tFedg
303477,24,GW_mrvUpPv0
303431,6,gE9oTDOl-dA
303416,4,P8qXcpiUqU8
303413,1,4k6qUNpIWwY
303221,7,RnDPPFQzoJI
303062,56,QcjmD6prff0
302870,38,56T04-wPXZw
302858,26,_6xKJdhyOtM
302854,29,9f_kpTrUecQ
302820,9,H-avB1c6yAo
302801,8,OkoCuKOSpeo
302779,6,iySvBNPnx_I
302764,39,NPBad4_JWsA
302739,10,l9kmlvpIL2k
302715,22,SABJyo1zCuQ
302523,20,sA8CgQylljc
302522,1,Dxw7MlclPqo
302461,17,-MT-phrHAUY
302437,19,WMic8XRD9Cc
302389,17,ptKqmOuwMEU
302365,18,R8RRTyOF9Sw
302302,19,uwoBORBfcbE
302280,1,zQlUJ5AALPk
302249,25,YJq51PjsxFc
302219,12,wQyfB71E2Wo
302192,1,cNyNI5JtQ0Q
302172,16,vfXaHykC4nQ
302103,25,6iezZjfWZas
302102,30,8pLrPhbiLVs
302001,20,iZEM1cC86t8
301923,8,1ap9VN3eT3g
301914,10,LuIFi9EwCWM
301906,16,hhS7qiIl2ZE
301737,12,HpmNcAxCz38
301710,1,ydP98En_WvY
301651,8,xiq1OjWK5MA
301649,8,mmWP__C6aLc
301623,23,vZ05ZFJkS7c
301602,25,AK-CDv9nCYA
301593,1,41d9fTcY2LI
301534,21,vLvt-ulgkKU
301520,4,FGsL6aeKzMY
301519,9,xTn74yaqXeo
301491,17,kapWRJKwju4
301416,10,0oVVXKNrDC0
301386,40,0ytV3_7XD8E
301348,15,SddW1f1AHb8
301235,6,hv35ztaQssA
301218,6,qKr7Zk3DZ9A
301104,8,PynVI8-_qFs
301037,9,XinZpehXLhk
300990,1,W3-Ve1tZz0k
300967,31,092QX32s1RI
300948,37,PXqDMwaeYxQ
300818,8,CB80aDsjPW0
300796,15,qhogkN3_Ou4
300792,25,uTmcoMzve1A
300684,25,su2KEoZOXDE
300675,13,832lIAveVKI
300658,10,2hhS8zMZiGw
300653,8,VZmLgJr42W0
300648,23,6GQsm9aLANM
300527,21,h_roHzPW2sE
300490,25,QgeB765P3gs
300459,23,3o4LUq0CIxE
300417,16,1N6pq3e3Fow
300404,1,FuuKCAMjqMw
300344,5,M_OIggJIXxs
300339,16,sSUx54kmUD8
300241,27,h8ui1YJGACw
300226,31,mnacJa858Bc
300127,25,U0optP8HoWo
300112,22,C2NEV6lW8xE
300067,2,BKonG7ranv0
300000,28,bBjO-AI_1ak
299801,15,Mh3EvoyLWwY
299739,12,iqHQci19o3A
299723,1,cYP9WJSJSfY
299672,23,HoEd6VahZXs
299583,27,IG1UVQFgF98
299491,1,8lb95FeEZLY
299481,9,gzNuFErfhLY
299428,62,q1O05dkY0EM
299311,1,jYijZJ7Wn3s
299284,19,wN07l7-uyMc
299262,18,g69LO2_28ng
299215,8,1UDnLVBOR_A
299187,6,Cuw_1uJS1V8
299178,22,3__VSEN9Ucc
299046,7,FmDMm-wWK6I
298941,2,S9GJRC5XSXc
298940,1,4QRlPros3I8
298912,25,FrMX0BRGWDc
298901,1,7oSjQfwSh_4
298880,25,siWR-iJsq9s
298877,26,08AUS7lfXCU
298844,24,9VqeH-i064Y
298819,13,F-5ipT5tcUY
298810,30,SUY4sFIiDlk
298706,31,xR9ZSEwj13U
298681,1,tufxS7v4x8c
298659,15,rCXUOi_Y7OU
298543,14,ZljmrMt9O0U
298515,7,u9b1I8RQnVA
298508,7,O1LfUj7KGxc
298477,19,YlyaF_yykqM
298429,1,rf9jr52rwkE
298378,1,p14NM_HwM0I
298318,1,p3mxq44HhnU
298273,30,DoHyqqxrQJE
298218,25,N7lD0PQBvg4
298139,27,FLQayjSXZZE
298056,1,3xwBksnSUkI
298036,19,svemynoNXW4
298010,27,8dRYMmpWvtM
297991,24,WOWpS6M-aAo
297989,27,QClxqtdnHSQ
297931,22,JqFVxM5svms
297908,4,adoPad91Gco
297847,12,t30FL8a9KWs
297844,28,LsQgZzkpppw
297803,1,iEQUPY6tohA
297738,20,wpPWgI2nVwo
297712,7,CN7MtboTOh0
297709,14,JBwap2Od07M
297695,2,HO_xTV7bpfI
297692,22,NhCAi4XmrKs
297643,22,u6YbseVElEI
297622,9,8a_yW4PCqv4
297601,27,bTfDeNhN63s
297562,21,4SscYED_36g
297511,30,9MnBGpFeYlI
297463,15,ltG5Pa7tqdM
297447,17,pBhM_drMx6o
297276,18,WleZGWAebsY
297244,35,2eBQc6uENOo
297109,30,8YZIQUIBmfk
296876,22,N-p1wsdePdE
296868,17,CtIZaNcR5oU
296820,3,csCZt3fllQI
296808,1,QOgbZKGIO_M
296790,5,rGTONvpg06s
296704,21,tWtKzPxsJU4
296676,17,kr_AD3f9lp4
296648,1,qZftcHHpILE
296641,1,T3MCljh-XhE
296591,28,rer6N3vhZbk
296591,17,VFbdrmAxK-U
296495,3,x0sGnFa09v0
296492,7,qbEDZ6uU2JA
296489,25,GS3V4vVrfJo
296447,10,_W7Dv4BkrpE
296427,6,qKtAJb-wo9s
296276,4,JBfkfOknr9A
296188,24,kUuMSA3jmFE
296170,26,Dia8JGRe1ys
296109,2,l469CTQMd9I
296012,31,GUJ3UrRtp4E
295973,30,X-jeec3j9E4
295936,17,VzEymipE-RY
295924,26,W6CXEbFGn-I
295834,1,QWzdSP-U2rc
295733,25,sWIEaYT1mnY
295681,20,0VHkFJ8nqPw
295632,15,qASMmVWSlHI
295631,1,8ShSYCyplTk
295628,46,hsQQdZ80O5Y
295587,29,zqx4sM4Ryvc
295584,17,lmPqNFJ04ng
295534,1,GAdNQ_v0ESU
295524,34,EQIHCSnot-Q
295476,5,l9m8WLO9ZNY
295457,17,l2Psu__Q8fQ
295452,23,TxymCFJWAl8
295313,1,Lg9fboKyBBs
295271,5,zVwfpSgAhnQ
295210,14,TqSEETs-gyc
295157,26,xH7gOlVxLZU
295091,5,HcZpvadQjLM
295053,2,z11ti7NYBS8
295031,23,uKG6EU1ZdPg
295000,18,WhVKIzEBtHo
295000,30,vjRFhRZgINM
294925,7,qqTQLgD0ckw
294909,28,aemXbzzIkgs
294891,1,WbYMxHN1m3s
294880,31,VT0zgDnzgQU
294864,8,dI2eAwHM9uE
294863,30,tmh_0VLkx6A
294814,28,s4j3FjjRiBs
294771,1,1U14O6caDCI
294723,21,YZSBXAXHOjY
294690,26,tKrg1AuTPSU
294665,23,toOyxylnNkI
294652,27,svSum3qw0EI
294650,13,O4h4CLy4R8U
294585,20,2Seyb3FVm_A
294537,21,9XcFZ8Rft8k
294517,22,TnzxWo7yEy0
294469,1,MRvHI8tgx8A
294463,33,oudsrgIm8Ks
294372,33,OXvlOB584-k
294321,29,TK_wVlYAa-8
294295,2,ArANJLk0OnE
294236,28,NBbXifABuDQ
294215,1,WYl1AjUzNkY
294203,25,2jtseW6PPPo
294160,1,aMfwzD1avjE
294127,19,helWrbAii4o
294054,41,O_0DaL3djEg
294040,7,kmwKGEO1pLo
294030,21,Nt8gaY0FofE
294008,16,ja-H5ig9-xY
293981,36,9_6mTsagV4g
293932,32,dMJpIisOTn4
293853,26,7iBcFUA5FbE
293842,37,0LRaIfFbGLs
293836,23,ZhLt3ivYs34
293785,1,u3k6B5j1sVI
293755,37,e3_plxbX42g
293676,16,ss3KLYsUqhQ
293663,22,XELdmqbnYlM
293606,20,PQbWPLW5tqY
293600,13,EeKDAqL4G2E
293591,10,AGPdXYG1msg
293564,1,xD7bA0xGdyY
293559,17,0pOoxrFuuNQ
293470,14,6uOot_Xvf_A
293384,16,_CoA2Pk_kyM
293367,11,oPWpvyZEdRM
293351,29,ry-TaVPqY7w
293254,12,8W-Edrjvo2s
293197,23,ktf5c2BYuLg
293182,12,d1fTmOAGwPM
293165,11,b7Bj1dBMYBE
293158,18,VzmWLMmVQb0
293065,2,hCw80xpI3k0
293005,37,HYt3ODq5PAU
292965,36,_QYwvhuaLxw
292936,23,wmR3yqDHwaM
292923,27,kMrVlgBCKOw
292922,9,DE03cSZTez8
292822,6,ihTJCucrSns
292773,25,3N5QX6VI9VA
292752,1,iVR372bRRfw
292731,7,XYp-Vx_4qTw
292673,7,UXIBsoBUiUI
292656,45,jb_Yb-we3uQ
292656,1,SjAJcy0GgTY
292610,5,ktcM6pxnnIg
292554,23,4cZo6uvqiSE
292550,10,a_-Wu_S2qTA
292535,15,zbLaayLeRUI
292437,26,9zMPZLRPR4M
292433,17,yNe5qhiN_o4
292411,4,4wqQcnnMZFA
292342,25,xy1pU0oHdD4
292325,25,GNbeoXMnCQs
292274,27,YWv5QM-3WnY
292252,21,tczVC2rRO7U
292108,1,GyKtlEefNCw
292086,10,Eg6Y_ZkzWSU
292084,1,Wdnp89_GIxI
292073,25,eFVYz5_4iJY
292056,20,3mbOg-4vWRs
291988,8,rQxkHq5stRc
291941,12,YrxhHh1Aq3M
291922,19,iu3QmYDnBlM
291823,1,p34m6YNQXgA
291814,27,1tn72VqOMWk
291756,29,B2GqaDosVOs
291700,8,V7DQN_y5ASg
291699,8,YDHY17vHiCs
291614,21,6Ndt6fbmgos
291609,25,h2pphOhGb_Y
291577,40,wC5Ho3SZk-Q
291557,20,RWyAG9bsM5U
291439,1,tYKM6CTfS5o
291337,1,gHcotz3b-hI
291257,18,u45sl7QHgao
291171,12,ybyejIKj6RU
291114,11,3TLU0omm9xs
290853,28,zKB-sumbymc
290674,4,0qmRjxUNlb8
290608,31,OCek2cTuO9E
290500,14,-juAMDKfeFQ
290496,6,07AO5GPawng
290461,8,Rk60Ho9HO8g
290403,15,qbSJ_JuN4uk
290337,24,nxSXDVQ9OTY
290270,27,XS_v_GchhSg
290218,12,yedgei8itc0
290204,40,8bAhZ0qnrCM
290179,27,OwhkDT5buts
290107,9,QONbFBDz-4A
289975,26,ZZSzP9y5JH4
289957,17,amuRIydCoJk
289920,2,xiZkXaWeVTI
289913,12,aFf56KRhkBU
289892,6,M0X0womVi7w
289860,26,9_Y-JA3johk
289860,12,w4T9ZCEGpCU
289797,23,fZSYvr70eyk
289719,3,cqIHCAo539Y
289708,25,IMOJRJLCukk
289690,26,JSvwcneTNu4
289655,1,FSaHMZzkPoU
289600,1,T8BM9-EkUCQ
289587,34,vkWK00GsPb8
289582,1,ybbLrDMB_zk
289555,11,Fdsomv-dYAc
289545,22,7pdOej4nvPM
289524,26,I-44JCAU_O4
289466,35,CDXahRNZDzc
289227,2,7EwRD6SzXws
289176,36,lp05Kk_OAmc
289076,19,1GZ2AvraV-s
289075,29,NIVQHHSr1Ok
289042,25,_WNpDMLQnLs
288979,24,xfGve3_bVJc
288967,7,GSRMhzibSr8
288966,1,7FvwxYfjdKE
288897,27,Uc3wvhBBPVU
288853,35,y95a9cI9Vy8
288744,6,komI8N228xc
288724,21,8iIjxlk6BvI
288717,5,bXd-aP06lug
288584,31,h_9bvTUSSXw
288506,10,3JaVa87hgeg
288491,21,RstQkPHfY8s
288479,8,LztezNYwRs4
288448,5,EtOLvwHt0ug
288419,31,U4OnQw7Cttg
288404,26,RcqWCoQErWg
288374,14,h4qG1FpMzCY
288353,30,2fxG8R7ipBA
288258,3,0y_Lq-hszvA
288232,25,65TIRij1l1Q
288161,20,Yl_uoXeD13U
288082,22,Zfyojbr-cEQ
288025,68,pePSCXTHvBY
288004,35,OKMoXkF3Yww
287963,25,ZS4kUtwXapY
287956,9,mTljrhTFlJc
287956,23,raQmcJ_7AbA
287918,1,X_H3mRz3SZI
287884,24,djM5AdPEm20
287862,23,TwBQmExQdMQ
287862,46,V8KUkxviI4U
287855,26,ThdbN2xgv8E
287818,4,UiOXeTeeDTQ
287799,4,bExGyEFTwS0
287686,1,Egw7K7me7X4
287559,4,DWWdYyCnIZs
287529,26,NP0mOzGPAmg
287509,7,kNY4f9LsXyI
287463,24,vGHiOk9IzDc
287388,37,jmVwKoKfbig
287388,13,0qn3MPNq_yE
287370,19,6ZioAQlceVI
287261,26,ioF7P4eFZGo
287257,1,VHHDG2FHti8
287250,27,N1AaH63zAkM
287248,1,zHXquR0BPdY
287229,1,_jUYYF0VxwM
287187,25,jKia9k-y8Rw
287182,11,iFtCeGsE5NE
287109,21,v_iN8UvLCYc
287107,10,gErfUwHO29Y
287011,26,K2A6yQrSjK4
287009,36,tgHhtFK3WqI
287006,49,jccUUmRFEnM
286920,23,UKUC3HISZlE
286844,17,aKoZptygcMs
286813,34,CmaV02VpB3o
286798,16,21819DGYKh8
286752,13,wq9evle07OU
286748,7,npjvKRCbS40
286731,35,g6dag88Qkjg
286655,13,Xrm6TKrPkMo
286642,22,iyQ3KXA-bjI
286629,5,RdaE0P4H-4c
286629,24,PkXF7ZoPw3M
286506,19,I9sciRMnE1c
286459,21,UB3PJwPMHzQ
286437,6,nmVPkiXhOpE
286413,29,NbNGxn9AEhs
286377,24,0XChayq5aqc
286342,14,7ciI9ICctyI
286321,13,NCqi3Gh4Yl8
286235,12,aR9bodcOnWc
286203,27,D-JqGRR1Dj4
286114,7,TEFrZ4qWEZY
286112,15,x6-OgYmhGiE
286045,27,3y47RSKOb9o
286011,1,Ppxs490BRKc
285972,12,4PEEA16wZWs
285971,11,KhivWoVO5dw
285922,26,CLqIu_DbDFY
285919,22,rM3Fji2tukg
285884,8,OUU3NOgj-oQ
285864,6,qGILZ_iHzcA
285795,23,obAQNuKrACM
285743,33,bDpgb7J4k5o
285720,18,VzCy0REnIq8
285677,2,14sgjRNjBU0
285582,1,WudUuSGmOuM
285572,23,jlYmW_sgEMo
285538,11,ioI0EIUerTQ
285533,32,q40-HTHn8AE
285514,35,s_6JoplaTb0
285503,29,x9TXznV4pIU
285469,1,rqJTcQqDIro
285467,27,jlYNY2QEcnI
285450,38,EzlJINwJ0Vw
285398,10,T1ryilN-WpM
285346,1,5V0DJDVhh4s
285297,11,CR2BKd_HI6A
285281,17,aKpIGZPGLL8
285264,28,DU3MAeDaZls
285263,27,0r514JqDa0E
285143,31,F4p-8cvLnho
285108,16,AKfiKEOcxj0
285011,14,gzhuuAodJug
284846,1,PBPz0kZiwJw
284834,22,sZPmrnAiPd8
284814,14,MfKr7P_i6-Y
284779,25,mvtDMk4Rf-8
284773,21,LY7kNnTJb6g
284771,29,mSGyFJjQd7g
284720,22,zo4n0YuPHo8
284614,12,liE6jLkZSNU
284550,5,gfXUaukNOxM
284438,14,9YRd3Plk0Ow
284407,41,KtaFdGSiylQ
284306,1,IAAakXPDA-I
284245,1,nQxtIJX62j0
284187,10,SZMmU4UjxGY
284154,40,nISQKZmqYo0
284119,22,JG2z3mG20qA
284099,11,DS4Bmpveqxk
283997,5,n-N_Cvh0xb0
283992,1,hkt-QrpZd7w
283975,4,josCM-HPYhU
283956,5,KB9vvxYocW0
283926,19,J8JwWIYFovA
283926,25,QbmUm5Jy4oo
283896,35,-LhddSjuBdM
283775,48,ZW4iVME7ACI
283681,9,KW7f9wM-3CA
283523,21,Xmd7yQvEqPg
283521,30,fUjFLdUTpo0
283520,1,ApvMo2ytrIE
283517,5,pNbHT2FtTQ4
283494,1,OanGyzPKpw4
283362,20,-WDkanEWyWU
283336,27,8pZS9P-ah4A
283285,15,XdiTu9q3-PA
283255,20,bbRWDcgGxLw
283172,1,kIW_uRe4FE4
283142,4,dOoZ7XFsoTg
283071,27,8Fi9VrKyjYc
283022,16,hPcsZHZW1yE
283010,36,eLLv0Xf-9S0
282971,19,9pCrRUnnEGQ
282907,6,vbCFLAdIPN4
282710,1,BTcwSfAKOYE
282692,16,0HSNhC6mvBo
282639,19,RAngDvDhCCQ
282630,23,Rwf7WONI6Rc
282575,27,sZMSkqm7su8
282554,13,bYQwM841ED4
282515,31,YkW8_UOVZ0w
282468,2,jmDfc2ImpUQ
282465,17,y69T29xFTnA
282408,2,e-fY_TdDKSw
282396,32,YPq25c0-tl8
282352,15,sqmueCJlH4c
282334,10,nOwYvVRJ6rM
282291,7,sA-nmPB0z18
282289,17,6RJAhwArslU
282207,29,khLunMFeeNU
282144,28,1SIbaKOvmhw
282086,36,VdrZiWE1oK8
281948,9,8e0_cAOmjyY
281877,18,CM1G3Mlmcg0
281870,42,tM4kUcITyPo
281857,26,qvWbp3xxv34
281815,32,0OEAlIBq1zk
281797,8,8GWzH0KdAE0
281796,33,Rj_W06TN4mM
281647,27,R3sluflsAaM
281609,5,aLh1mMgBuLM
281555,1,SNZqR2lnoUo
281534,1,sQOjokdp5Co
281533,9,-PAdW_9pOjc
281530,32,dGVcYQnWbWc
281492,18,BHhMIbXOMS0
281467,4,_-pnh1CFHu8
